id,title,latitude,longitude,depth,ocean,record_link,common_name,thumbnail,archetype,species
ld1-1643412988961-1643413020681-0,Enchelyurus,-16.8186,-153.953,3,Pacific Ocean,http://n2t.net/ark:/65665/3d9a859e9-83d8-4a02-8157-0067b1802f04,Enchelyurus blenny,https://collections.nmnh.si.edu/media/?i=11928462,Others,Reef Fish
ld1-1643412988961-1643413007581-1,Pseudogramma paucilepis Williams & Viviani,-22.6647,-152.816,25,Pacific Ocean,http://n2t.net/ark:/65665/3650df9fe-d60d-454f-bd14-e3c9ee2d3c45,Pseudogramma wrasse,https://collections.nmnh.si.edu/media/?i=10940689,Predator,Reef Fish
ld1-1643412988961-1643412992912-1,Cephalopholis cf. sonnerati,-9.98094,-139.129,23,Pacific Ocean,http://n2t.net/ark:/65665/3883990d1-5186-4400-a63d-92cc76a6fe06,Cephalopholis eel,https://collections.nmnh.si.edu/media/?i=10252571,Predator,Eel-like Fish
ld1-1643412988961-1643412992915-0,Oxycheilinus bimaculatus,-7.955,-140.662,25,Pacific Ocean,http://n2t.net/ark:/65665/3229e566b-75a6-4adc-8849-b9d024a778ad,Oxycheilinus blenny,https://collections.nmnh.si.edu/media/?i=10250721,Prey,Reef Fish
ld1-1643414195102-1643414263617-0,Canthigaster rapaensis Allen & Randall,-23.072,-135.013,28,Pacific Ocean,http://n2t.net/ark:/65665/349a14f6b-4870-45a1-b8f1-1f37f35663e9,Canthigaster fish,https://collections.nmnh.si.edu/media/?i=10011590,Predator,Others
ld1-1643412988961-1643412995765-0,Holacanthus ciliaris,21.4805,-71.5375,23,Atlantic Ocean,http://n2t.net/ark:/65665/3c8621fce-c880-4099-9743-18e468e6a848,Holacanthus wrasse,https://collections.nmnh.si.edu/media/?i=10910714,Others,Reef Fish
ld1-1643414195102-1643414263754-0,Synodus binotatus Schultz,-23.1725,-135.037,6,Pacific Ocean,http://n2t.net/ark:/65665/3c9e668bf-39bb-44c4-bb76-6ba80b51372c,Synodus wrasse,https://collections.nmnh.si.edu/media/?i=10041937,Predator,Reef Fish
ld1-1643412988961-1643412994163-0,Scarus koputea Randall & Choat,-9.97178,-138.842,12,Pacific Ocean,http://n2t.net/ark:/65665/345a5378a-8296-443d-83c5-3df125fe81c4,Scarus dragonet,https://collections.nmnh.si.edu/media/?i=10941706,Others,Others
ld1-1643414195102-1643414263828-0,Labridae,-23.0729,-135.012,10,Pacific Ocean,http://n2t.net/ark:/65665/3a79ceff3-3a49-466a-adde-9b4a4f794b05,Labridae blenny,https://collections.nmnh.si.edu/media/?i=10041970,Prey,Reef Fish
ld1-1643412988961-1643412992873-0,Cymolutes torquatus,-9.386,-140.119,25,Pacific Ocean,http://n2t.net/ark:/65665/332da92db-2acc-4512-abab-cf84675206f4,Cymolutes dragonet,https://collections.nmnh.si.edu/media/?i=10252295,Prey,Others
ld1-1643414195102-1643414263743-0,Solenostomus paradoxus,12.6175,120.49,19,Pacific Ocean,http://n2t.net/ark:/65665/3780a40a8-5e2d-4931-a6b9-ddbf44b8a8d6,Harlequin ghost pipefish,https://collections.nmnh.si.edu/media/?i=10011637,Others,Eel-like Fish
ld1-1643414195102-1643414264810-0,Anarchias seychellensis,-23.1421,-135.045,1,Pacific Ocean,http://n2t.net/ark:/65665/346e9e2af-bd45-4b88-b941-d727b9fc84ab,Anarchias wrasse,https://collections.nmnh.si.edu/media/?i=10042039,Predator,Reef Fish
ld1-1643412988961-1643412993032-0,Abudefduf conformis Randall & Earle,-8.82508,-140.064,5,Pacific Ocean,http://n2t.net/ark:/65665/3b6ecf97c-328e-4acf-a9cf-939b20c9931d,Abudefduf eel,https://collections.nmnh.si.edu/media/?i=10249871,Prey,Eel-like Fish
ld1-1643414195102-1643414263587-0,Onigocia bimaculata Knapp et al.,-23.0756,-135.011,7,Pacific Ocean,http://n2t.net/ark:/65665/38666c9f0-bcfc-4907-aca8-a7add2181fb1,Onigocia goby,https://collections.nmnh.si.edu/media/?i=10041308,Predator,Reef Fish
ld1-1643414195102-1643414264307-1,Sueviota,-23.072,-135.013,28,Pacific Ocean,http://n2t.net/ark:/65665/308340b00-0ccb-47c0-aab2-b0904890ed4c,Sueviota goby,https://collections.nmnh.si.edu/media/?i=10041996,Prey,Reef Fish
ld1-1643414195102-1643414264385-0,Plectranthias cf. nanus Randall,-23.0729,-135.012,10,Pacific Ocean,http://n2t.net/ark:/65665/36d92e639-c097-416b-9789-f9890e32f5e0,Plectranthias dragonet,https://collections.nmnh.si.edu/media/?i=10041736,Predator,Others
ld1-1643412988961-1643412992907-1,Canthigaster marquesensis Allen & Randall,-10.442,-138.684,19,Pacific Ocean,http://n2t.net/ark:/65665/3d13fd37f-81ed-4049-abc2-b1dbe83e7d66,Canthigaster wrasse,https://collections.nmnh.si.edu/media/?i=12260035,Predator,Reef Fish
ld1-1643412988961-1643412992803-1,Canthigaster cf. criobe Williams et al.,-8.01972,-140.723,25,Pacific Ocean,http://n2t.net/ark:/65665/394c11eea-1d33-4834-adcf-8413903486e9,Canthigaster wrasse,https://collections.nmnh.si.edu/media/?i=10250087,Predator,Reef Fish
ld1-1643412988961-1643412991953-1,Limnichthys nitidus,-9.96042,-138.838,5,Pacific Ocean,http://n2t.net/ark:/65665/3ed55ddec-dd3f-4d60-9293-7f11d9c30738,Limnichthys wrasse,https://collections.nmnh.si.edu/media/?i=10185046,Prey,Reef Fish
ld1-1643412988961-1643412990990-0,Chromis pamae Randall & McCosker,-23.2133,-134.855,18,Pacific Ocean,http://n2t.net/ark:/65665/36154c608-4ef5-40bd-881b-f0199af926c7,Chromis dragonet,https://collections.nmnh.si.edu/media/?i=10147126,Prey,Others
ld1-1643414195102-1643414263819-0,Trimmatom cf. nanus Winterbottom & Emery,-23.1063,-134.857,18,Pacific Ocean,http://n2t.net/ark:/65665/364df27fc-3fd8-47ad-a141-c4685fcfdf32,Trimmatom dragonet,https://collections.nmnh.si.edu/media/?i=10041734,Prey,Others
ld1-1643413286797-1643413311120-0,Ecsenius pictus McKinney & Springer,-4.5083,129.936,9,Pacific Ocean,http://n2t.net/ark:/65665/3b2d3e531-bf09-4e4a-af78-302c04514f2a,Ecsenius blenny,https://collections.nmnh.si.edu/media/?i=5009264,Others,Reef Fish
ld1-1643414028222-1643414090126-1,Halicmetus reticulatus Smith & Radcliffe,13.8125,120.698,291,Pacific Ocean,http://n2t.net/ark:/65665/3c83ac410-5a1f-4b5c-b8e5-b9e8c86182e9,Halicmetus eel,https://collections.nmnh.si.edu/media/?i=5007177,Predator,Eel-like Fish
ld1-1643413286797-1643413320394-0,Ecsenius kurti Springer,10.875,120.933,7,Pacific Ocean,http://n2t.net/ark:/65665/30326ff1e-861c-4205-bd62-0fce8ba282c9,Ecsenius goby,https://collections.nmnh.si.edu/media/?i=5009194,Others,Reef Fish
ld1-1643414028222-1643414090495-1,Dibranchus simulus Smith & Radcliffe,13.8083,120.478,512,Pacific Ocean,http://n2t.net/ark:/65665/321ffe989-f6f4-4ee1-89c3-fbac85af7ddc,Dibranchus fish,https://collections.nmnh.si.edu/media/?i=7006138,Predator,Others
ld1-1643414028222-1643414090930-1,Coelophrys oblonga Smith & Radcliffe,-0.0667,121.6,1392,Pacific Ocean,http://n2t.net/ark:/65665/31d17365b-a81d-4b53-9d1b-d4ae264b30ef,Coelophrys blenny,https://collections.nmnh.si.edu/media/?i=5005660,Predator,Reef Fish
ld1-1643413286797-1643413310350-0,Ecsenius melarchus McKinney & Springer,-5.875,110.428,6,Pacific Ocean,http://n2t.net/ark:/65665/3a7c17426-ecd5-4e55-823f-11e6d2ebfaa8,Ecsenius snapper,https://collections.nmnh.si.edu/media/?i=5009226,Others,Pelagic Fish
ld1-1643413286797-1643413318021-1,Helcogramma desa Williams & Howe,10.8817,121.204,2,Pacific Ocean,http://n2t.net/ark:/65665/391e497f6-8260-44df-ba8f-5080f597f13e,Helcogramma blenny,https://collections.nmnh.si.edu/media/?i=5012614,Prey,Reef Fish
ld1-1643414028222-1643414091004-1,Coelophrys arca Smith & Radcliffe,13.5542,121,422,Pacific Ocean,http://n2t.net/ark:/65665/371c0c244-af2c-46f2-aa26-816ec00373c3,Coelophrys goby,https://collections.nmnh.si.edu/media/?i=5005659,Predator,Reef Fish
ld1-1643414028222-1643414090751-0,Coelophrys mollis Smith & Radcliffe,10.9625,118.638,686,Pacific Ocean,http://n2t.net/ark:/65665/3a8a08eaf-3b77-4c32-8583-133f869c6ad3,Coelophrys perch,https://collections.nmnh.si.edu/media/?i=5005699,Predator,Others
ld1-1643413286797-1643413316148-0,Liopropoma collettei Randall & Taylor,9.0458,123.127,9,Pacific Ocean,http://n2t.net/ark:/65665/39f79b3e8-ba99-4633-aaad-eff51aa41fb2,Liopropoma wrasse,https://collections.nmnh.si.edu/media/?i=5000398,Predator,Reef Fish
ld1-1643413286797-1643413305596-0,Halaelurus lutarius Springer & D'Aubrey,-25.517,33.442,453,Indian Ocean,http://n2t.net/ark:/65665/34d69b601-9be7-4ed6-979d-244d85bfa0b3,Halaelurus snapper,https://collections.nmnh.si.edu/media/?i=10976028,Predator,Pelagic Fish
ld1-1643413286797-1643413318290-0,Helcogramma lacuna Williams & Howe,8.48,97.65,3,Indian Ocean,http://n2t.net/ark:/65665/3eab2245c-e94d-4477-9e4b-a09193593ccb,Helcogramma wrasse,https://collections.nmnh.si.edu/media/?i=5012617,Prey,Reef Fish
ld1-1643413286797-1643413311450-0,Enneapterygius destai Clark,15.5083,39.9,2,Indian Ocean,http://n2t.net/ark:/65665/3f9f12efb-ecb3-4659-be5e-93b903c4122e,Enneapterygius wrasse,https://collections.nmnh.si.edu/media/?i=5012640,Prey,Reef Fish
ld1-1643413286797-1643413313069-0,Meiacanthus (Meiacanthus) fraseri Smith-Vaniz,-16.4,59.6,7,Indian Ocean,http://n2t.net/ark:/65665/3d2392b55-862d-44a0-88fd-abd879ca97b6,Meiacanthus dragonet,https://collections.nmnh.si.edu/media/?i=5012400,Others,Others
ld1-1643413286797-1643413319282-1,Eviota sigillata Jewett & Lachner,-16.47,59.62,2,Indian Ocean,http://n2t.net/ark:/65665/3af1968e7-ec6c-41d8-b770-ca069449008c,Eviota goby,https://collections.nmnh.si.edu/media/?i=15854510,Prey,Reef Fish
ld1-1643413286797-1643413310618-1,Nectamia similis Fraser,-5.2889,122.07,7,Pacific Ocean,http://n2t.net/ark:/65665/331a621da-e926-41b4-bb81-bfee97661692,Nectamia blenny,https://collections.nmnh.si.edu/media/?i=5002606,Prey,Reef Fish
ld1-1643414114157-1643414138130-0,Rhabdoblennius papuensis,-1.2111,144.283,1,Pacific Ocean,http://n2t.net/ark:/65665/33c9022df-b7e4-4616-bcf9-4f919799953b,Rhabdoblennius fish,https://collections.nmnh.si.edu/media/?i=5012487,Others,Others
ld1-1643413286797-1643413339763-0,Ecsenius paroculus Springer,-5.8569,106.571,3,Pacific Ocean,http://n2t.net/ark:/65665/3acff1ae6-1a6f-43e1-93f1-8264f5f73d3a,Ecsenius snapper,https://collections.nmnh.si.edu/media/?i=5009266,Others,Pelagic Fish
ld1-1643413286797-1643413338985-0,Enneapterygius fuscoventer Fricke,10.9181,121.034,2,Pacific Ocean,http://n2t.net/ark:/65665/325e38b2e-9fcb-491b-8cf1-4727407de6c1,Enneapterygius goby,https://collections.nmnh.si.edu/media/?i=5012619,Prey,Reef Fish
ld1-1643414114157-1643414138618-0,Enneapterygius similis Fricke,20.3361,121.819,4,Pacific Ocean,http://n2t.net/ark:/65665/32eb1090b-9392-434c-a94b-e1497220cb3b,Enneapterygius fish,https://collections.nmnh.si.edu/media/?i=5012623,Prey,Others
ld1-1643414114157-1643414129639-0,Enneapterygius pallidoserialis Fricke,10.9181,121.034,2,Pacific Ocean,http://n2t.net/ark:/65665/334c02672-562f-4409-aac6-43edf9444ab4,Enneapterygius blenny,https://collections.nmnh.si.edu/media/?i=5012621,Prey,Reef Fish
ld1-1643414114157-1643414144349-1,Helcogramma aquila Williams & McCormick,20.4125,121.917,3,Pacific Ocean,http://n2t.net/ark:/65665/35181178d-eccb-4318-aa12-cbecf6499084,Helcogramma fish,https://collections.nmnh.si.edu/media/?i=5012491,Prey,Others
ld1-1643414114157-1643414145419-1,Ecsenius pardus Springer,-18.95,178.28,1,Pacific Ocean,http://n2t.net/ark:/65665/350981cf7-d6c6-4699-84cd-e080c63dca89,Ecsenius perch,https://collections.nmnh.si.edu/media/?i=5009268,Others,Others
ld1-1643414114157-1643414126332-0,Helcogramma albimacula Williams & Howe,9.075,123.273,1,Pacific Ocean,http://n2t.net/ark:/65665/30aeac3cb-5f7c-4b2c-ada5-0c681374d73e,Helcogramma goby,https://collections.nmnh.si.edu/media/?i=5012620,Prey,Reef Fish
ld1-1643413067249-1643413071247-1,Polydactylus sexfilis,21.4372,-157.806,2,Pacific Ocean,http://n2t.net/ark:/65665/343bf8264-fb48-4544-9a5a-01e8f3140f45,Polydactylus fish,https://collections.nmnh.si.edu/media/?i=12307327,Prey,Others
ld1-1643413067249-1643413071237-0,Osteomugil engeli,21.4372,-157.806,2,Pacific Ocean,http://n2t.net/ark:/65665/3ada0cc3f-3fb9-4a04-9bb9-a0d4e07d197b,Osteomugil snapper,https://collections.nmnh.si.edu/media/?i=12307277,Others,Pelagic Fish
ld1-1643414195102-1643414236888-0,Scolopsis monogramma,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/39aea3cf6-4f09-4f74-b6c3-3d88b70c6cd0,Scolopsis wrasse,https://collections.nmnh.si.edu/media/?i=5004377,Others,Reef Fish
ld1-1643414195102-1643414236475-0,Ostracion solorensis ?,12.9461,121.726,27,Pacific Ocean,http://n2t.net/ark:/65665/354184049-e262-41a8-88ba-e53a7a55ed49,Ostracion snapper,https://collections.nmnh.si.edu/media/?i=5013137,Others,Pelagic Fish
ld1-1643414195102-1643414234007-0,Chaetodon xanthurus,13.5322,120.951,10,Pacific Ocean,http://n2t.net/ark:/65665/30ade4c9b-e874-4b93-b4af-1a039e2df171,Chaetodon fish,https://collections.nmnh.si.edu/media/?i=5012326,Others,Others
ld1-1643414195102-1643414234737-0,Centropyge nox,13.5056,120.533,20,Pacific Ocean,http://n2t.net/ark:/65665/370168e06-4e46-4336-a103-bac2643a6667,Centropyge dragonet,https://collections.nmnh.si.edu/media/?i=5004519,Others,Others
ld1-1643414195102-1643414236755-0,Chaetodon baronessa,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/3ee72a264-8132-4652-a6fa-5bbba1978a38,Chaetodon dragonet,https://collections.nmnh.si.edu/media/?i=5004375,Others,Others
ld1-1643414195102-1643414237352-0,Ostorhinchus cyanosoma,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/3a8e977e9-ccd6-4ae3-985f-b387f6ea5fa4,Ostorhinchus goby,https://collections.nmnh.si.edu/media/?i=5002519,Prey,Reef Fish
ld1-1643414195102-1643414236598-0,Histiophryne cryptacanthus,12.3617,121.459,10,Pacific Ocean,http://n2t.net/ark:/65665/374f55737-ff34-4242-bcaf-84de350d9010,Histiophryne fish,https://collections.nmnh.si.edu/media/?i=5002626,Predator,Others
ld1-1643414195102-1643414234254-0,Dendrochirus brachypterus,13.4503,121.007,4,Pacific Ocean,http://n2t.net/ark:/65665/3cffb5545-de48-47bf-98ed-41a434748d69,Dendrochirus fish,https://collections.nmnh.si.edu/media/?i=5012725,Predator,Others
ld1-1643414195102-1643414203122-1,Apogon indicus Greenfield,-20.4361,57.2944,7,Indian Ocean,http://n2t.net/ark:/65665/358679a3f-5059-4b75-97c8-cfd822cce08d,Apogon dragonet,https://collections.nmnh.si.edu/media/?i=10976426,Prey,Others
ld1-1643414195102-1643414234779-0,Epinephelus coeruleopunctatus,13.4847,121.186,18,Pacific Ocean,http://n2t.net/ark:/65665/39610b57d-d01f-4504-9f27-4ca0cf71c719,Epinephelus goby,https://collections.nmnh.si.edu/media/?i=5004536,Predator,Reef Fish
ld1-1643414114157-1643414161003-0,Acanthemblemaria johnsoni Almany & Baldwin,11.3189,-60.5517,9,Atlantic Ocean,http://n2t.net/ark:/65665/337951340-8fc7-43cd-8e7c-2c9af4788cce,Acanthemblemaria perch,https://collections.nmnh.si.edu/media/?i=5012627,Others,Others
ld1-1643414195102-1643414237309-0,Pseudochromis marshallensis,12.1761,121.083,8,Pacific Ocean,http://n2t.net/ark:/65665/3d51b88f1-949f-43ba-a421-aa9efd366065,Pseudochromis dragonet,https://collections.nmnh.si.edu/media/?i=5002946,Predator,Others
ld1-1643414195102-1643414237380-0,Paramonacanthus,12.1936,121.016,1,Pacific Ocean,http://n2t.net/ark:/65665/330db76bb-69ab-4f5e-8912-029a3e4e2c8d,Paramonacanthus goby,https://collections.nmnh.si.edu/media/?i=5002667,Others,Reef Fish
ld1-1643414195102-1643414235975-0,Centropyge vrolikii,12.5264,121.514,18,Pacific Ocean,http://n2t.net/ark:/65665/3086bee5c-cf62-4372-b7c1-a1575e87b8d1,Centropyge wrasse,https://collections.nmnh.si.edu/media/?i=5004376,Others,Reef Fish
ld1-1643414195102-1643414233978-0,Chaetodon punctatofasciatus,13.5322,120.951,10,Pacific Ocean,http://n2t.net/ark:/65665/3944d2e49-965e-4942-b03b-19b582e6c057,Spotband butterflyfish,https://collections.nmnh.si.edu/media/?i=5012323,Others,Reef Fish
ld1-1643414195102-1643414234515-1,Plectorhinchus polytaenia,13.5725,121.046,18,Pacific Ocean,http://n2t.net/ark:/65665/3cec21d2e-c11a-4dba-aed9-c0605ad44764,Plectorhinchus goby,https://collections.nmnh.si.edu/media/?i=5004448,Prey,Reef Fish
ld1-1643414195102-1643414236236-0,Glenoglossa wassi,12.9461,121.726,27,Pacific Ocean,http://n2t.net/ark:/65665/3d6883b98-356e-436d-b442-69a77461376a,Glenoglossa perch,https://collections.nmnh.si.edu/media/?i=5002562,Predator,Others
ld1-1643414195102-1643414236006-0,Labracinus cyclophthalmus,12.1761,121.083,8,Pacific Ocean,http://n2t.net/ark:/65665/332d3e4f2-ed96-4f3f-8b4a-aa539f95ce92,Labracinus snapper,https://collections.nmnh.si.edu/media/?i=5002942,Predator,Pelagic Fish
ld1-1643414195102-1643414234488-0,Cirrhilabrus cyanopleura,13.5056,120.533,20,Pacific Ocean,http://n2t.net/ark:/65665/3f5b71f4a-9753-4389-b66c-4942b568e8c4,Cirrhilabrus wrasse,https://collections.nmnh.si.edu/media/?i=5004515,Prey,Reef Fish
ld1-1643414195102-1643414237410-1,Pseudochromis cyanotaenia,12.9339,121.73,1,Pacific Ocean,http://n2t.net/ark:/65665/34d1d7c06-801d-44a5-98ca-e83e9a48042a,Pseudochromis goby,https://collections.nmnh.si.edu/media/?i=5002593,Predator,Reef Fish
ld1-1643414114157-1643414167495-0,Gracilopterygion kulbickii Fricke & Randall,-20.435,166.475,2,Pacific Ocean,http://n2t.net/ark:/65665/338b19914-777f-466b-9e4d-873e2bbc3092,Gracilopterygion perch,https://collections.nmnh.si.edu/media/?i=12859215,Prey,Others
ld1-1643414195102-1643414234986-0,Pterocaesio pisang,13.4931,120.654,12,Pacific Ocean,http://n2t.net/ark:/65665/39b698962-e10c-4a0a-9cb4-72fe73908414,Pterocaesio perch,https://collections.nmnh.si.edu/media/?i=5004482,Prey,Others
ld1-1643414195102-1643414236827-0,Ostorhinchus properuptus,12.9322,121.684,2,Pacific Ocean,http://n2t.net/ark:/65665/3e1e67887-f55f-49b8-b738-dfe265086835,Ostorhinchus perch,https://collections.nmnh.si.edu/media/?i=5002490,Prey,Others
ld1-1643414195102-1643414202908-0,Siphamia fraseri Gon & Allen,-18.6747,-174.101,28,Pacific Ocean,http://n2t.net/ark:/65665/33be4417c-0d5a-413a-80b7-17ce27601d45,Siphamia goby,https://collections.nmnh.si.edu/media/?i=5008774,Prey,Reef Fish
ld1-1643414195102-1643414218592-0,Salarias,-9.87,167.158,1,Pacific Ocean,http://n2t.net/ark:/65665/3a8706cf8-3ddd-479f-babe-0e3659ca01f5,Salarias goby,https://collections.nmnh.si.edu/media/?i=10955762,Others,Reef Fish
ld1-1643414195102-1643414236608-0,Halicampus,12.3617,121.459,10,Pacific Ocean,http://n2t.net/ark:/65665/3ecbd62a5-3215-431d-847b-6bd88df18dc8,Halicampus snapper,https://collections.nmnh.si.edu/media/?i=5002640,Others,Pelagic Fish
ld1-1643414195102-1643414235940-0,Centropyge tibicen,12.1622,121.036,13,Pacific Ocean,http://n2t.net/ark:/65665/358eb0018-5ca9-4ec7-a21b-7555db6c6ee3,Centropyge blenny,https://collections.nmnh.si.edu/media/?i=5004661,Others,Reef Fish
ld1-1643414114157-1643414171136-1,Helcogramma nigra Williams & Howe,-12.5,177.083,5,Pacific Ocean,http://n2t.net/ark:/65665/34b54792d-c51c-47cf-b39d-ab37e7e8311b,Helcogramma wrasse,https://collections.nmnh.si.edu/media/?i=5012496,Prey,Reef Fish
ld1-1643414195102-1643414236538-0,Myripristis hexagona,12.1622,121.036,13,Pacific Ocean,http://n2t.net/ark:/65665/3004aacbb-47ca-415f-9f17-6eef0150a6b7,Myripristis fish,https://collections.nmnh.si.edu/media/?i=5004666,Prey,Others
ld1-1643414114157-1643414161224-0,Taboguilla signata Allen & Robertson,8.82,-79.52,7,Pacific Ocean,http://n2t.net/ark:/65665/309df3d0e-04be-4bdf-82c3-e6a60fb82041,Taboguilla blenny,https://collections.nmnh.si.edu/media/?i=5012495,Prey,Reef Fish
ld1-1643414195102-1643414237027-1,Fowleria abocellata,12.8456,120.754,3,Pacific Ocean,http://n2t.net/ark:/65665/3481d8a6e-03f1-4ed7-a2f4-cfa059023401,Fowleria snapper,https://collections.nmnh.si.edu/media/?i=5002580,Prey,Pelagic Fish
ld1-1643414195102-1643414230479-0,Pomacentrus brachialis,13.5136,120.959,6,Pacific Ocean,http://n2t.net/ark:/65665/3b4be3eca-62bb-491d-98db-46c714af5d72,Pomacentrus fish,https://collections.nmnh.si.edu/media/?i=5013492,Prey,Others
ld1-1643414195102-1643414234387-0,Scorpaenopsis oxycephala,13.4778,120.169,17,Pacific Ocean,http://n2t.net/ark:/65665/30d3f549d-4872-4372-88ac-cb1ee0a70792,Scorpaenopsis fish,https://collections.nmnh.si.edu/media/?i=5013797,Predator,Others
ld1-1643414195102-1643414237436-1,Scolopsis taenioptera,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/3a98cda77-f981-42be-a735-93145f06b3d9,Scolopsis wrasse,https://collections.nmnh.si.edu/media/?i=5002720,Others,Reef Fish
ld1-1643414195102-1643414232383-0,Pseudoplesiops knighti Allen,-13.3944,-176.185,17,Pacific Ocean,http://n2t.net/ark:/65665/327493580-e656-4c4a-ae23-1108b982a537,Pseudoplesiops wrasse,https://collections.nmnh.si.edu/media/?i=5011941,Predator,Reef Fish
ld1-1643414195102-1643414237381-1,Valenciennea,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/39aee734c-d47d-48e4-b25e-3dc65870053e,Valenciennea goby,https://collections.nmnh.si.edu/media/?i=5002714,Prey,Reef Fish
ld1-1643414195102-1643414237390-0,Calloplesiops altivelis,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/31f9b5222-9c0a-45f5-867b-97d5e7a88c1f,Calloplesiops blenny,https://collections.nmnh.si.edu/media/?i=5002713,Predator,Reef Fish
ld1-1643414195102-1643414230427-0,Liachirus melanospilos,13.4503,121.007,4,Pacific Ocean,http://n2t.net/ark:/65665/3ebc2898a-abdc-4a49-acd1-3affe05f7a4a,Liachirus goby,https://collections.nmnh.si.edu/media/?i=5012723,Others,Reef Fish
ld1-1643414195102-1643414237013-0,Halichoeres scapularis,12.1936,121.016,1,Pacific Ocean,http://n2t.net/ark:/65665/397e46065-9c3e-4f71-82e2-138183e5f000,Halichoeres blenny,https://collections.nmnh.si.edu/media/?i=5002674,Prey,Reef Fish
ld1-1643414195102-1643414237111-0,Oxymetopon cyanoctenosum,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/39d1bdaae-dbf2-43d2-b2c8-29822267ae4c,Blue-striped flagtail,https://collections.nmnh.si.edu/media/?i=5002711,Prey,Others
ld1-1643414195102-1643414237215-0,Jaydia ellioti,12.8453,120.749,17,Pacific Ocean,http://n2t.net/ark:/65665/375a646f8-ef27-4e23-8bb5-7fb526c7ab17,Jaydia perch,https://collections.nmnh.si.edu/media/?i=5002712,Prey,Others
